purchase_dow,purchase_month,year,product_size_cm3,product_weight_g,geolocation_state_customer,geolocation_state_seller,distance,wait_time,est_wait_time,delay
4,8,2018,29376.0,1180.0,0,0,0.0,12,16,0
4,12,2017,8866.0,1000.0,0,0,0.0,17,26,0
5,3,2018,600.0,400.0,0,0,0.0,24,39,0
4,2,2017,1320.0,400.0,7,7,0.0,14,32,0
1,8,2018,27000.0,1850.0,0,0,0.0,16,42,0
4,12,2017,42000.0,7050.0,0,0,0.0,6,19,0
0,2,2018,23100.0,3400.0,0,0,0.0,4,16,0
6,4,2018,5625.0,350.0,7,7,0.0,7,23,0
3,8,2018,1200.0,200.0,0,0,0.0,8,12,0
6,8,2017,3960.0,200.0,0,0,0.0,8,23,0
3,5,2017,7800.0,3450.0,17,17,0.0,6,26,0
2,12,2017,1936.0,300.0,5,5,0.0,20,33,0
2,12,2017,34800.0,6150.0,0,0,0.0,6,22,0
3,8,2017,2288.0,584.0,0,0,0.0,11,24,0
6,12,2017,2208.0,150.0,6,6,0.0,15,35,0
4,3,2017,34800.0,10600.0,0,0,0.0,16,44,0
5,12,2017,1936.0,500.0,0,0,0.0,13,33,0
6,1,2018,45000.0,6350.0,6,6,0.0,17,24,0
1,1,2018,816.0,300.0,0,0,0.0,16,33,0
2,9,2017,2112.0,240.0,6,6,0.0,9,22,0
4,7,2017,2754.0,267.0,0,0,0.0,6,23,0
0,2,2018,1729.0,600.0,0,0,0.0,21,28,0
4,6,2018,8000.0,400.0,0,0,0.0,6,17,0
0,1,2018,23088.0,1250.0,1,1,0.0,18,31,0
6,8,2018,2450.0,250.0,0,0,0.0,3,4,0
3,11,2017,8880.0,2225.0,0,0,0.0,25,32,0
1,1,2018,8008.0,600.0,0,0,0.0,3,16,0
4,2,2018,19803.0,1350.0,0,0,0.0,10,13,0
0,7,2017,2816.0,150.0,0,0,0.0,12,31,0
6,7,2018,8892.0,2140.0,0,0,0.0,8,30,0
2,5,2017,5120.0,200.0,0,0,0.0,13,26,0
3,8,2017,54000.0,500.0,0,0,0.0,12,28,0
5,3,2018,6292.0,2.0,0,0,0.0,13,18,0
1,11,2017,121940.0,19425.0,0,0,0.0,50,23,1
1,8,2017,4693.0,350.0,0,0,0.0,6,28,0
1,3,2017,6750.0,2100.0,0,0,0.0,8,20,0
6,9,2017,108664.0,12076.0,0,0,0.0,4,25,0
6,9,2017,108664.0,12076.0,0,0,0.0,4,25,0
2,4,2018,4752.0,500.0,0,0,0.0,7,14,0
3,11,2017,8000.0,100.0,7,7,0.0,4,14,0
0,1,2018,8000.0,900.0,0,0,0.0,7,21,0
6,7,2018,2048.0,100.0,3,3,0.0,5,25,0
6,8,2018,28000.0,2900.0,0,0,0.0,8,11,0
6,1,2018,816.0,300.0,0,0,0.0,33,31,1
0,8,2017,68250.0,15800.0,0,0,0.0,3,10,0
2,8,2018,6859.0,650.0,0,0,0.0,6,5,1
0,8,2017,1344.0,620.0,0,0,0.0,7,10,0
6,6,2017,31320.0,2550.0,0,0,0.0,9,25,0
3,6,2018,1056.0,250.0,0,0,0.0,6,25,0
3,6,2018,13300.0,550.0,0,0,0.0,14,39,0
6,12,2017,5681.0,540.0,0,0,0.0,16,32,0
3,8,2018,4845.0,317.0,7,7,0.0,5,19,0
1,12,2017,39780.0,5250.0,0,0,0.0,16,23,0
3,3,2018,112320.0,12100.0,0,0,0.0,62,47,1
3,3,2017,5474.0,390.0,5,5,0.0,11,20,0
6,2,2018,3536.0,688.0,0,0,0.0,15,25,0
1,7,2017,1280.0,150.0,3,3,0.0,6,19,0
4,3,2018,3600.0,400.0,0,0,0.0,50,32,1
2,5,2017,22000.0,2200.0,0,0,0.0,1,21,0
2,5,2017,22000.0,2200.0,0,0,0.0,1,21,0
4,8,2017,4608.0,283.0,6,6,0.0,11,25,0
6,6,2018,2176.0,550.0,1,1,0.0,4,24,0
3,6,2017,14400.0,1700.0,0,0,0.0,40,26,1
1,6,2018,1936.0,550.0,0,0,0.0,7,20,0
0,1,2018,36036.0,1087.0,8,8,0.0,8,21,0
1,3,2018,15750.0,700.0,0,0,0.0,21,16,1
2,3,2018,3080.0,150.0,5,5,0.0,50,26,1
1,5,2017,880.0,200.0,1,1,0.0,9,26,0
4,5,2018,5054.0,283.0,0,0,0.0,19,34,0
4,2,2017,18216.0,1200.0,0,0,0.0,27,20,1
6,7,2018,5796.0,320.0,0,0,0.0,3,10,0
0,5,2018,27000.0,6900.0,0,0,0.0,16,48,0
0,5,2018,27000.0,6900.0,0,0,0.0,16,48,0
6,9,2017,3496.0,300.0,0,0,0.0,11,17,0
3,6,2018,720.0,450.0,0,0,0.0,7,17,0
2,6,2018,1672.0,250.0,0,0,0.0,6,32,0
2,6,2017,9120.0,567.0,4,4,0.0,15,29,0
3,12,2017,4320.0,900.0,6,6,0.0,7,27,0
5,3,2018,11760.0,425.0,0,0,0.0,19,22,0
2,4,2018,13500.0,500.0,0,0,0.0,7,22,0
1,8,2018,20800.0,725.0,0,0,0.0,14,19,0
2,2,2018,528.0,250.0,0,0,0.0,2,14,0
1,3,2017,2352.0,400.0,0,0,0.0,2,16,0
1,11,2017,1425.0,100.0,0,0,0.0,37,23,1
0,7,2017,5544.0,600.0,0,0,0.0,8,21,0
6,5,2017,4500.0,100.0,0,0,0.0,21,36,0
3,3,2017,6615.0,400.0,0,0,0.0,5,18,0
2,11,2017,6750.0,120.0,0,0,0.0,5,12,0
0,5,2017,7700.0,500.0,1,1,0.0,21,29,0
6,1,2017,880.0,200.0,0,0,0.0,4,46,0
1,5,2018,19800.0,1550.0,0,0,0.0,10,28,0
2,8,2018,3200.0,283.0,1,1,0.0,6,7,0
3,12,2017,600.0,800.0,0,0,0.0,7,34,0
2,4,2018,15600.0,1400.0,0,0,0.0,15,28,0
0,6,2018,2772.0,314.0,0,0,0.0,8,21,0
6,12,2017,16000.0,12100.0,1,1,0.0,17,29,0
6,12,2017,16000.0,12100.0,1,1,0.0,17,29,0
4,5,2018,1827.0,950.0,0,0,0.0,9,17,0
5,7,2018,31360.0,5900.0,0,0,0.0,16,11,1
4,2,2018,2210.0,180.0,6,6,0.0,14,33,0
2,11,2017,31920.0,1500.0,0,0,0.0,15,20,0
5,5,2018,2496.0,200.0,0,0,0.0,11,19,0
1,4,2018,13500.0,1650.0,0,0,0.0,6,16,0
2,4,2018,5400.0,3313.0,0,0,0.0,14,34,0
2,5,2018,2560.0,650.0,0,0,0.0,9,28,0
1,3,2017,1428.0,300.0,0,0,0.0,13,33,0
3,8,2017,8750.0,200.0,0,0,0.0,8,21,0
2,2,2018,60000.0,5650.0,6,6,0.0,9,15,0
1,11,2017,2125.0,750.0,0,0,0.0,23,35,0
5,5,2017,15750.0,1200.0,0,0,0.0,3,12,0
3,3,2018,952.0,100.0,0,0,0.0,12,17,0
4,10,2017,8640.0,1300.0,0,0,0.0,12,24,0
0,4,2017,8192.0,1400.0,1,1,0.0,22,29,0
0,4,2017,8192.0,1400.0,1,1,0.0,22,29,0
5,1,2018,80000.0,17200.0,1,1,0.0,15,22,0
5,1,2018,80000.0,17200.0,1,1,0.0,15,22,0
5,1,2018,80000.0,17200.0,1,1,0.0,15,22,0
5,1,2018,80000.0,17200.0,1,1,0.0,15,22,0
6,10,2017,6210.0,258.0,7,7,0.0,12,24,0
6,2,2018,1260.0,217.0,6,6,0.0,3,29,0
3,4,2017,2295.0,175.0,0,0,0.0,5,21,0
4,10,2017,9384.0,538.0,0,0,0.0,10,13,0
3,12,2017,11520.0,850.0,1,1,0.0,15,33,0
1,5,2017,15300.0,1844.0,1,1,0.0,4,20,0
1,5,2017,15300.0,1844.0,1,1,0.0,4,20,0
1,4,2018,18375.0,750.0,0,0,0.0,7,22,0
1,12,2017,12936.0,3950.0,0,0,0.0,31,29,1
1,11,2017,4096.0,1150.0,6,6,0.0,2,13,0
5,3,2018,96000.0,14100.0,0,0,0.0,9,23,0
1,8,2017,8550.0,650.0,7,7,0.0,13,20,0
2,8,2018,17400.0,875.0,0,0,0.0,8,12,0
1,4,2017,47061.0,15475.0,0,0,0.0,14,28,0
3,1,2018,3458.0,321.0,6,6,0.0,11,28,0
5,1,2018,5814.0,800.0,0,0,0.0,13,33,0
2,6,2017,4400.0,300.0,7,7,0.0,12,26,0
2,5,2017,48486.0,6525.0,0,0,0.0,5,19,0
2,5,2017,48486.0,6525.0,0,0,0.0,5,19,0
4,6,2018,2420.0,2500.0,0,0,0.0,7,24,0
1,9,2017,14664.0,5500.0,0,0,0.0,2,15,0
6,12,2017,1120.0,150.0,3,3,0.0,31,42,0
0,1,2018,7448.0,850.0,0,0,0.0,11,27,0
3,8,2017,3136.0,217.0,0,0,0.0,6,12,0
5,8,2017,15312.0,2050.0,7,7,0.0,12,29,0
6,7,2017,6336.0,400.0,0,0,0.0,7,22,0
4,6,2018,23520.0,3150.0,0,0,0.0,4,37,0
5,7,2018,36000.0,6100.0,0,0,0.0,11,19,0
3,5,2018,58080.0,6000.0,7,7,0.0,22,19,1
3,5,2018,58080.0,6000.0,7,7,0.0,22,19,1
1,11,2017,8000.0,200.0,0,0,0.0,30,36,0
1,3,2017,627.0,100.0,0,0,0.0,13,33,0
2,6,2018,836.0,100.0,0,0,0.0,7,39,0
1,11,2017,352.0,200.0,0,0,0.0,37,22,1
6,7,2018,19500.0,1700.0,0,0,0.0,12,23,0
3,4,2017,34800.0,6050.0,0,0,0.0,4,28,0
3,10,2017,2420.0,2500.0,0,0,0.0,5,24,0
4,6,2018,29304.0,3750.0,0,0,0.0,10,27,0
4,4,2018,2304.0,150.0,0,0,0.0,20,37,0
0,6,2017,23478.0,1750.0,7,7,0.0,11,22,0
1,7,2017,864.0,600.0,1,1,0.0,7,21,0
4,3,2018,2640.0,300.0,0,0,0.0,20,24,0
6,3,2017,73920.0,6133.0,4,4,0.0,10,31,0
0,6,2018,7254.0,767.0,1,1,0.0,7,21,0
6,11,2017,8415.0,858.0,7,7,0.0,16,23,0
6,11,2017,8415.0,858.0,7,7,0.0,16,23,0
2,8,2017,31725.0,3850.0,0,0,0.0,2,12,0
0,11,2017,4500.0,100.0,0,0,0.0,7,16,0
1,7,2018,5967.0,200.0,0,0,0.0,6,21,0
0,7,2018,3213.0,400.0,7,7,0.0,14,17,0
2,7,2018,31500.0,4000.0,0,0,0.0,11,22,0
1,1,2018,58621.0,10050.0,1,1,0.0,22,35,0
0,6,2018,21312.0,1850.0,0,0,0.0,10,29,0
1,7,2017,4080.0,1032.0,4,4,0.0,13,28,0
0,4,2018,18000.0,3050.0,0,0,0.0,10,27,0
0,6,2017,2304.0,600.0,0,0,0.0,1,13,0
1,11,2017,15732.0,2600.0,1,1,0.0,7,16,0
1,2,2018,2992.0,335.0,0,0,0.0,16,33,0
6,10,2017,166698.0,28700.0,1,1,0.0,18,35,0
6,10,2017,166698.0,28700.0,1,1,0.0,18,35,0
5,8,2018,3795.0,200.0,0,0,0.0,4,5,0
1,3,2018,1547.0,400.0,7,7,0.0,3,26,0
5,11,2017,9826.0,1200.0,0,0,0.0,23,25,0
5,11,2017,9826.0,1200.0,0,0,0.0,23,25,0
0,11,2017,1500.0,300.0,16,16,0.0,6,15,0
2,10,2017,3360.0,300.0,0,0,0.0,6,25,0
1,9,2017,13950.0,700.0,1,1,0.0,13,23,0
6,12,2017,2800.0,200.0,0,0,0.0,30,28,1
3,11,2017,8750.0,150.0,0,0,0.0,27,21,1
2,7,2018,2310.0,250.0,4,4,0.0,6,14,0
5,4,2017,8712.0,1500.0,0,0,0.0,15,31,0
3,8,2018,19760.0,1130.0,0,0,0.0,11,28,0
0,4,2017,2240.0,266.0,0,0,0.0,11,17,0
4,1,2018,4560.0,1752.0,4,4,0.0,10,26,0
0,7,2018,7820.0,575.0,7,7,0.0,2,13,0
4,6,2017,4368.0,100.0,0,0,0.0,82,31,1
1,4,2017,2052.0,200.0,1,1,0.0,29,33,0
4,8,2018,6048.0,650.0,0,0,0.0,4,11,0
1,6,2017,5236.0,300.0,0,0,0.0,8,20,0
0,4,2018,2618.0,425.0,0,0,0.0,7,15,0
1,4,2018,27520.0,9650.0,0,0,0.0,23,28,0
5,5,2018,2340.0,700.0,0,0,0.0,13,32,0
5,7,2017,44280.0,7300.0,4,4,0.0,16,25,0
1,1,2018,48000.0,5950.0,6,6,0.0,18,29,0
2,4,2017,23100.0,4800.0,0,0,0.0,5,22,0
0,6,2017,6776.0,2500.0,0,0,0.0,21,22,0
3,11,2017,6160.0,600.0,5,5,0.0,17,26,0
5,2,2018,3136.0,600.0,0,0,0.0,10,19,0
2,1,2018,15000.0,2600.0,0,0,0.0,4,15,0
3,7,2018,2431.0,150.0,0,0,0.0,12,21,0
0,10,2017,23625.0,800.0,0,0,0.0,25,29,0
0,1,2018,2450.0,250.0,0,0,0.0,8,24,0
2,2,2018,31500.0,3775.0,0,0,0.0,2,12,0
1,2,2018,23040.0,10100.0,3,3,0.0,10,29,0
6,6,2018,14976.0,3650.0,0,0,0.0,5,37,0
6,4,2018,8000.0,6550.0,1,1,0.0,9,18,0
2,5,2018,3927.0,430.0,7,7,0.0,22,25,0
0,4,2017,8008.0,600.0,0,0,0.0,17,20,0
1,3,2018,7626.0,1575.0,0,0,0.0,41,27,1
4,3,2018,101200.0,500.0,0,0,0.0,8,26,0
4,2,2018,836.0,150.0,0,0,0.0,26,31,0
0,7,2017,3150.0,1600.0,7,7,0.0,7,29,0
3,7,2017,6336.0,300.0,0,0,0.0,4,19,0
0,6,2017,33048.0,3200.0,0,0,0.0,8,23,0
0,6,2017,33048.0,3200.0,0,0,0.0,8,23,0
2,3,2018,2340.0,346.0,0,0,0.0,41,35,1
0,5,2018,6600.0,350.0,4,4,0.0,6,20,0
6,5,2018,5625.0,200.0,7,7,0.0,5,15,0
2,5,2017,2800.0,550.0,0,0,0.0,6,12,0
0,6,2018,19800.0,1650.0,0,0,0.0,10,23,0
0,7,2018,11400.0,1632.0,0,0,0.0,1,9,0
4,2,2018,27000.0,350.0,0,0,0.0,16,19,0
4,5,2017,1386.0,150.0,6,6,0.0,11,23,0
0,2,2018,16000.0,5000.0,0,0,0.0,8,17,0
1,4,2018,15750.0,1950.0,0,0,0.0,8,23,0
5,3,2018,4275.0,150.0,0,0,0.0,5,15,0
3,3,2018,55125.0,1900.0,0,0,0.0,26,24,1
6,8,2018,8000.0,1300.0,6,6,0.0,8,15,0
5,10,2016,6912.0,338.0,4,4,0.0,7,54,0
5,5,2017,2208.0,150.0,6,6,0.0,5,24,0
6,2,2018,2964.0,350.0,10,10,0.0,12,23,0
0,5,2018,32000.0,2100.0,0,0,0.0,1,15,0
0,5,2018,32000.0,2100.0,0,0,0.0,1,15,0
5,7,2018,352.0,100.0,8,8,0.0,9,23,0
4,2,2018,4320.0,2350.0,0,0,0.0,21,24,0
4,3,2017,4800.0,250.0,0,0,0.0,10,34,0
0,5,2018,3744.0,375.0,0,0,0.0,8,20,0
5,8,2018,1547.0,400.0,7,7,0.0,5,15,0
1,4,2018,32994.0,7000.0,0,0,0.0,18,33,0
0,8,2018,2520.0,200.0,0,0,0.0,7,14,0
0,11,2017,4356.0,650.0,0,0,0.0,15,20,0
0,10,2017,2378.0,200.0,1,1,0.0,7,29,0
2,3,2018,2304.0,100.0,0,0,0.0,13,15,0
4,2,2018,1536.0,100.0,3,3,0.0,11,30,0
3,2,2018,58621.0,9950.0,1,1,0.0,15,21,0
5,4,2017,11730.0,1300.0,0,0,0.0,18,25,0
5,3,2017,101528.0,4200.0,0,0,0.0,17,24,0
6,10,2017,8000.0,100.0,0,0,0.0,5,16,0
1,10,2017,1080.0,600.0,0,0,0.0,7,12,0
1,10,2017,32560.0,1850.0,0,0,0.0,6,16,0
3,6,2017,8820.0,750.0,3,3,0.0,7,26,0
3,6,2017,8820.0,750.0,3,3,0.0,7,26,0
3,9,2017,36630.0,600.0,0,0,0.0,8,21,0
0,1,2018,75000.0,18050.0,0,0,0.0,7,22,0
5,1,2018,39102.0,3213.0,0,0,0.0,5,17,0
4,7,2018,1936.0,300.0,0,0,0.0,10,18,0
1,9,2017,2400.0,900.0,0,0,0.0,21,21,0
0,3,2018,2652.0,207.0,6,6,0.0,7,15,0
0,8,2018,8778.0,1833.0,0,0,0.0,2,9,0
1,12,2017,600.0,400.0,0,0,0.0,1,19,0
2,11,2017,44460.0,9900.0,0,0,0.0,8,21,0
4,1,2018,864.0,275.0,0,0,0.0,19,23,0
1,5,2018,3672.0,350.0,0,0,0.0,5,14,0
4,6,2018,19500.0,1700.0,0,0,0.0,5,25,0
3,5,2017,3750.0,300.0,1,1,0.0,4,24,0
3,3,2018,108780.0,18150.0,7,7,0.0,1,26,0
1,7,2018,154212.0,16900.0,0,0,0.0,2,19,0
1,7,2018,154212.0,16900.0,0,0,0.0,2,19,0
5,8,2017,3458.0,710.0,0,0,0.0,6,22,0
3,12,2017,23520.0,800.0,1,1,0.0,13,28,0
4,6,2018,32560.0,1850.0,0,0,0.0,6,23,0
3,3,2018,12000.0,1800.0,6,6,0.0,8,34,0
3,11,2017,15680.0,750.0,0,0,0.0,11,24,0
1,7,2017,6120.0,600.0,7,7,0.0,12,23,0
6,7,2017,31500.0,3121.0,6,6,0.0,11,24,0
3,4,2018,640.0,300.0,0,0,0.0,18,24,0
3,12,2017,8000.0,6550.0,1,1,0.0,11,26,0
6,7,2018,11352.0,1550.0,0,0,0.0,4,8,0
2,5,2018,2016.0,450.0,0,0,0.0,5,32,0
1,3,2017,7680.0,400.0,0,0,0.0,46,28,1
4,2,2017,16000.0,1000.0,4,4,0.0,5,30,0
0,1,2018,19008.0,1050.0,0,0,0.0,3,14,0
0,3,2018,5175.0,50.0,0,0,0.0,14,20,0
3,8,2017,6400.0,1200.0,0,0,0.0,7,19,0
1,6,2017,864.0,275.0,0,0,0.0,16,41,0
3,6,2017,627.0,200.0,0,0,0.0,26,26,0
5,1,2018,352.0,200.0,0,0,0.0,4,17,0
4,8,2018,3762.0,1110.0,0,0,0.0,3,10,0
0,1,2018,37260.0,9750.0,0,0,0.0,9,20,0
1,5,2018,31500.0,2550.0,0,0,0.0,5,9,0
0,10,2017,52224.0,2476.0,0,0,0.0,18,24,0
0,10,2017,52224.0,2476.0,0,0,0.0,18,24,0
5,9,2017,3150.0,1600.0,7,7,0.0,6,19,0
3,11,2017,65120.0,3500.0,0,0,0.0,20,26,0
3,11,2017,65120.0,3500.0,0,0,0.0,20,26,0
3,8,2018,15840.0,1100.0,0,0,0.0,14,38,0
1,5,2018,2288.0,100.0,0,0,0.0,30,28,1
6,4,2018,32256.0,6250.0,0,0,0.0,10,22,0
3,10,2017,32560.0,1800.0,0,0,0.0,6,18,0
1,4,2018,816.0,100.0,0,0,0.0,10,26,0
2,1,2017,2704.0,300.0,0,0,0.0,5,28,0
5,4,2018,13500.0,1650.0,0,0,0.0,19,25,0
2,9,2017,2700.0,350.0,0,0,0.0,21,33,0
4,5,2018,1560.0,550.0,0,0,0.0,20,33,0
1,7,2017,352.0,250.0,0,0,0.0,6,21,0
1,10,2017,31500.0,1600.0,0,0,0.0,14,15,0
1,7,2017,14400.0,2300.0,6,6,0.0,14,33,0
1,7,2017,14400.0,2300.0,6,6,0.0,14,33,0
5,10,2017,4480.0,444.0,0,0,0.0,6,22,0
2,5,2018,648.0,175.0,0,0,0.0,2,11,0
1,1,2018,14952.0,4100.0,1,1,0.0,27,30,0
3,11,2017,9750.0,2300.0,8,8,0.0,1,13,0
3,11,2017,18000.0,1400.0,0,0,0.0,34,32,1
3,11,2017,8448.0,900.0,7,7,0.0,11,25,0
6,4,2018,3990.0,433.0,6,6,0.0,11,22,0
3,4,2018,8505.0,450.0,7,7,0.0,7,31,0
1,5,2017,32384.0,3700.0,0,0,0.0,6,19,0
6,10,2017,7875.0,200.0,0,0,0.0,2,11,0
3,5,2018,352.0,250.0,0,0,0.0,11,33,0
1,3,2017,3240.0,471.0,6,6,0.0,12,27,0
0,2,2018,33696.0,3475.0,6,6,0.0,22,41,0
0,7,2018,7296.0,738.0,0,0,0.0,7,16,0
5,6,2018,24000.0,2000.0,7,7,0.0,9,29,0
0,8,2017,6048.0,1440.0,0,0,0.0,1,14,0
0,8,2017,6048.0,1440.0,0,0,0.0,1,14,0
0,8,2017,6048.0,1440.0,0,0,0.0,1,14,0
5,11,2017,2378.0,250.0,1,1,0.0,10,31,0
5,1,2018,6137.0,233.0,0,0,0.0,10,32,0
2,7,2018,6048.0,400.0,7,7,0.0,14,27,0
2,6,2018,2400.0,450.0,0,0,0.0,6,21,0
2,1,2018,6664.0,550.0,3,3,0.0,22,28,0
4,7,2018,10080.0,700.0,9,9,0.0,14,34,0
2,5,2018,2040.0,350.0,0,0,0.0,41,33,1
6,7,2018,3200.0,500.0,0,0,0.0,10,45,0
6,7,2018,3200.0,500.0,0,0,0.0,10,45,0
6,8,2017,48608.0,7850.0,0,0,0.0,9,29,0
4,8,2017,2520.0,700.0,0,0,0.0,10,24,0
3,5,2018,2816.0,300.0,3,3,0.0,6,24,0
4,5,2017,3240.0,500.0,1,1,0.0,20,26,0
2,5,2018,4096.0,150.0,0,0,0.0,5,18,0
0,6,2018,4352.0,700.0,0,0,0.0,3,9,0
6,3,2018,4096.0,250.0,6,6,0.0,15,21,0
1,11,2017,14000.0,950.0,0,0,0.0,15,27,0
1,3,2018,1232.0,400.0,0,0,0.0,26,22,1
5,5,2018,19712.0,7000.0,0,0,0.0,16,16,0
0,1,2018,850.0,300.0,0,0,0.0,15,21,0
3,12,2017,3960.0,400.0,0,0,0.0,19,31,0
1,1,2018,352.0,100.0,0,0,0.0,6,14,0
5,6,2018,14000.0,1250.0,0,0,0.0,18,29,0
3,12,2017,23625.0,300.0,0,0,0.0,13,28,0
3,8,2018,1600.0,150.0,0,0,0.0,2,5,0
2,1,2018,612.0,150.0,0,0,0.0,13,29,0
0,2,2018,736.0,350.0,0,0,0.0,11,21,0
6,9,2017,6750.0,400.0,7,7,0.0,16,21,0
5,4,2017,8736.0,700.0,6,6,0.0,8,29,0
1,6,2017,32994.0,7000.0,0,0,0.0,5,12,0
5,4,2018,816.0,300.0,0,0,0.0,6,17,0
2,2,2018,16000.0,1400.0,6,6,0.0,21,29,0
6,10,2017,19800.0,1650.0,0,0,0.0,9,18,0
1,4,2018,2992.0,400.0,0,0,0.0,7,22,0
3,9,2017,7072.0,600.0,0,0,0.0,12,12,0
3,11,2017,1920.0,113.0,6,6,0.0,14,24,0
3,8,2017,27588.0,1650.0,3,3,0.0,13,41,0
2,6,2017,32994.0,7000.0,0,0,0.0,20,29,0
1,5,2017,2052.0,200.0,1,1,0.0,9,21,0
4,5,2018,31500.0,2550.0,0,0,0.0,9,18,0
1,7,2018,3036.0,550.0,0,0,0.0,7,29,0
1,7,2018,3036.0,550.0,0,0,0.0,7,29,0
1,6,2018,4032.0,300.0,3,3,0.0,7,36,0
6,7,2017,21200.0,1825.0,0,0,0.0,8,18,0
1,12,2017,3600.0,400.0,0,0,0.0,8,16,0
0,8,2018,7866.0,415.0,6,6,0.0,9,10,0
4,1,2018,2560.0,900.0,0,0,0.0,7,20,0
0,3,2017,1710.0,500.0,0,0,0.0,11,28,0
3,9,2017,61200.0,10350.0,0,0,0.0,23,28,0
3,7,2018,48608.0,22700.0,0,0,0.0,28,14,1
5,12,2017,20475.0,2550.0,0,0,0.0,5,26,0
1,10,2017,19305.0,550.0,0,0,0.0,9,16,0
6,12,2017,42250.0,7150.0,0,0,0.0,22,23,0
6,2,2017,8349.0,850.0,6,6,0.0,18,29,0
0,12,2017,56980.0,7750.0,0,0,0.0,9,23,0
1,11,2017,9900.0,750.0,0,0,0.0,3,13,0
0,5,2018,42120.0,8150.0,0,0,0.0,22,34,0
6,7,2018,1080.0,200.0,7,7,0.0,4,11,0
0,2,2018,15000.0,2600.0,0,0,0.0,23,21,1
0,11,2017,6496.0,900.0,0,0,0.0,6,21,0
4,7,2018,4352.0,50.0,0,0,0.0,14,24,0
4,2,2018,64000.0,10700.0,0,0,0.0,41,24,1
3,4,2018,4356.0,950.0,0,0,0.0,18,19,0
3,4,2017,11520.0,1450.0,1,1,0.0,12,21,0
4,2,2018,836.0,150.0,0,0,0.0,5,13,0
4,4,2018,110864.0,22183.0,6,6,0.0,25,37,0
4,2,2018,3600.0,400.0,0,0,0.0,14,23,0
4,7,2017,18000.0,400.0,0,0,0.0,6,20,0
6,6,2017,12000.0,3200.0,0,0,0.0,8,22,0
1,10,2017,22304.0,4000.0,6,6,0.0,15,28,0
0,3,2018,23625.0,8500.0,0,0,0.0,13,16,0
5,4,2017,4800.0,450.0,0,0,0.0,9,37,0
5,3,2018,2816.0,150.0,0,0,0.0,28,23,1
5,1,2018,7500.0,7850.0,1,1,0.0,54,26,1
5,6,2017,704.0,200.0,0,0,0.0,11,24,0
6,2,2017,23104.0,7400.0,0,0,0.0,8,29,0
4,1,2018,21000.0,500.0,0,0,0.0,10,24,0
2,7,2018,23520.0,3150.0,0,0,0.0,6,15,0
4,2,2018,55200.0,6400.0,1,1,0.0,34,24,1
4,2,2018,55200.0,6400.0,1,1,0.0,34,24,1
2,2,2018,16530.0,2425.0,0,0,0.0,29,20,1
1,8,2018,1820.0,150.0,0,0,0.0,7,20,0
3,1,2018,3240.0,350.0,6,6,0.0,6,26,0
6,4,2017,2178.0,400.0,0,0,0.0,22,32,0
3,3,2018,2560.0,100.0,0,0,0.0,18,24,0
6,4,2018,3328.0,200.0,0,0,0.0,8,25,0
5,1,2018,1120.0,50.0,0,0,0.0,6,24,0
3,3,2018,20475.0,3300.0,0,0,0.0,19,19,0
2,3,2018,134505.0,10664.0,0,0,0.0,12,25,0
4,8,2018,8800.0,2134.0,0,0,0.0,5,4,1
1,5,2017,100100.0,16100.0,0,0,0.0,15,28,0
2,8,2017,7448.0,1800.0,1,1,0.0,19,32,0
0,6,2017,19800.0,1500.0,0,0,0.0,7,27,0
3,8,2017,1200.0,300.0,0,0,0.0,1,12,0
1,1,2018,9009.0,2500.0,0,0,0.0,6,13,0
6,10,2017,352.0,12600.0,0,0,0.0,10,24,0
6,9,2017,3900.0,100.0,0,0,0.0,3,11,0
1,6,2018,2873.0,150.0,0,0,0.0,7,26,0
1,4,2018,1760.0,650.0,0,0,0.0,3,14,0
3,2,2018,3510.0,342.0,0,0,0.0,8,21,0
4,6,2018,3888.0,425.0,0,0,0.0,5,39,0
6,8,2018,990.0,200.0,0,0,0.0,7,7,0
0,4,2018,9384.0,600.0,0,0,0.0,3,13,0
1,8,2018,1862.0,750.0,0,0,0.0,7,13,0
1,4,2017,2070.0,600.0,9,9,0.0,14,35,0
4,12,2017,2800.0,200.0,0,0,0.0,5,17,0
4,11,2017,45792.0,7475.0,0,0,0.0,18,19,0
2,1,2018,1122.0,100.0,6,6,0.0,12,26,0
2,9,2017,34132.0,6250.0,6,6,0.0,35,26,1
5,4,2018,6282.0,656.0,0,0,0.0,9,33,0
5,4,2018,6282.0,656.0,0,0,0.0,9,33,0
6,2,2018,2340.0,200.0,4,4,0.0,9,22,0
1,2,2018,2378.0,200.0,1,1,0.0,22,27,0
4,3,2017,15750.0,1700.0,0,0,0.0,10,32,0
5,4,2018,31500.0,3950.0,0,0,0.0,37,23,1
6,3,2017,2128.0,1900.0,0,0,0.0,7,17,0
1,1,2018,8000.0,5950.0,1,1,0.0,6,33,0
6,10,2017,4480.0,444.0,0,0,0.0,16,24,0
0,4,2018,18900.0,3500.0,0,0,0.0,7,16,0
2,8,2018,31616.0,1550.0,1,1,0.0,9,12,0
6,4,2017,6885.0,300.0,0,0,0.0,9,24,0
2,11,2017,1232.0,100.0,0,0,0.0,2,13,0
4,7,2018,5832.0,150.0,0,0,0.0,10,18,0
6,11,2017,1280.0,500.0,0,0,0.0,2,14,0
6,11,2017,1280.0,500.0,0,0,0.0,2,14,0
